Title,Year,Source title,DOI,Link
"A Self-Adaptive Virtual Network Embedding Algorithm Based on Software-Defined Networks",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2876789","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055057981&doi=10.1109%2fTNSM.2018.2876789&partnerID=40&md5=27b47f6aae1cd0795660dbd602726e96"
"An SDN/NFV platform for personal cloud services",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2761860","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031783011&doi=10.1109%2fTNSM.2017.2761860&partnerID=40&md5=f93e280ce40f68fa71398f527dcfcfb0"
"QoS-Aware Dynamic RRH Allocation in a Self-Optimized Cloud Radio Access Network With RRH Proximity Constraint",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2719399","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023767238&doi=10.1109%2fTNSM.2017.2719399&partnerID=40&md5=83d0a92fe43206cd824c6f778a5a38cb"
"An Enhanced Available Bandwidth Estimation Technique for an End-to-End Network Path",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2572212","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006820149&doi=10.1109%2fTNSM.2016.2572212&partnerID=40&md5=59f2e11e9aebce9fa43a2b130daa96ec"
"SeLINA: A Self-Learning Insightful Network Analyzer",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2597443","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991517800&doi=10.1109%2fTNSM.2016.2597443&partnerID=40&md5=b3980ad6386ae76d1c11e5bd40fbe1a7"
"Multi-Tenant Provisioning for Quantum Key Distribution Networks with Heuristics and Reinforcement Learning: A Comparative Study",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2964003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086631951&doi=10.1109%2fTNSM.2020.2964003&partnerID=40&md5=b0e639397b7793a411260f1c28338938"
"Service Function Chain Composition, Placement, and Assignment in Data Centers",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2933872","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076701045&doi=10.1109%2fTNSM.2019.2933872&partnerID=40&md5=63970726335a5ce7c483886a20447349"
"Evolvable Virtual Network Function Placement Method: Mechanism and Performance Evaluation",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2890273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062963992&doi=10.1109%2fTNSM.2018.2890273&partnerID=40&md5=7ec05e6b20c07e7e7e8f63601d007b40"
"Dynamic Resource Trading in Sliced Mobile Networks",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2893126","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062936817&doi=10.1109%2fTNSM.2019.2893126&partnerID=40&md5=b0cdf47279173ebc4c5acc5ac517a247"
"Routing cost minimization and throughput maximization of NFV-Enabled unicasting in software-Defined networks",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2810817","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042866679&doi=10.1109%2fTNSM.2018.2810817&partnerID=40&md5=0b6d54f0a912bd763df6585bbf32ccb1"
"Data connectivity and smart group formation in Wi-Fi direct multi-group networks",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2766124","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032449313&doi=10.1109%2fTNSM.2017.2766124&partnerID=40&md5=de8bca14226ed6d8594123c7aac880ab"
"The Budgeted Maximum Coverage Problem in Partially Deployed Software Defined Networks",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2598549","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991447775&doi=10.1109%2fTNSM.2016.2598549&partnerID=40&md5=1591bf45b7b44b8c81115eedb647fea6"
"WiFi Network Virtualization to Control the Connectivity of a Target Service",2015,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2015.2403956","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933511601&doi=10.1109%2fTNSM.2015.2403956&partnerID=40&md5=75b2079aeb8f220b848102ff47140697"
"Sel-INT: A Runtime-Programmable Selective In-Band Network Telemetry System",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2953327","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086637074&doi=10.1109%2fTNSM.2019.2953327&partnerID=40&md5=26c86b3d156f74bb6ef27488870e36d1"
"Availability Aware VNF Deployment in Datacenter through Shared Redundancy and Multi-Tenancy",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2936505","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076704513&doi=10.1109%2fTNSM.2019.2936505&partnerID=40&md5=2b43669780fb240e10635c555c307151"
"ClusPR: Balancing Multiple Objectives at Scale for NFV Resource Allocation",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2870733","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053306732&doi=10.1109%2fTNSM.2018.2870733&partnerID=40&md5=03fecde68305f4b80891e05ecee5949b"
"A graph partitioning game theoretical approach for the VNF service chaining problem",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2732699","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044400499&doi=10.1109%2fTNSM.2017.2732699&partnerID=40&md5=e14ba68b0f69c8c5de7cf50d2d55c014"
"Reactive Pricing: An Adaptive Pricing Policy for Cloud Providers to Maximize Profit",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2618394","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006750535&doi=10.1109%2fTNSM.2016.2618394&partnerID=40&md5=40ec7d6bd202904eb34d272a7677e947"
"Greenslater: On Satisfying Green SLAs in Distributed Clouds",2015,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2015.2440423","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959492086&doi=10.1109%2fTNSM.2015.2440423&partnerID=40&md5=841ff715c2e6d272abda36a9bf9760e8"
"APPM: Adaptive Parallel Processing Mechanism for Service Function Chains",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3052223","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099730367&doi=10.1109%2fTNSM.2021.3052223&partnerID=40&md5=09f759f1e81c38de9faa7481be5c8028"
"Secure Multi-keyword Fuzzy Searches with Enhanced Service Quality in Cloud Computing",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3045467","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098747322&doi=10.1109%2fTNSM.2020.3045467&partnerID=40&md5=a91c68b7c2641a5271baa06287a8016b"
"Unsupervised Online Anomaly Detection with Parameter Adaptation for KPI Abrupt Changes",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2962701","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091163116&doi=10.1109%2fTNSM.2019.2962701&partnerID=40&md5=efc5fa1ccd3ac61d3253efed4ad8be41"
"Energy-Efficient Resource Allocation in Cognitive Radio Networks under Cooperative Multi-Agent Model-Free Reinforcement Learning Schemes",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3000274","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090349926&doi=10.1109%2fTNSM.2020.3000274&partnerID=40&md5=1d8064599d5cfba75cc379a459841e62"
"RESDN: A Novel Metric and Method for Energy Efficient Routing in Software Defined Networks",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2973621","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079660534&doi=10.1109%2fTNSM.2020.2973621&partnerID=40&md5=05f45f078a53475867517b235d640eb7"
"BotChase: Graph-Based Bot Detection Using Machine Learning",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2972405","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082078644&doi=10.1109%2fTNSM.2020.2972405&partnerID=40&md5=58743f4af2777ddeed5a60fcc0e131d4"
"Workload and Capacity Optimization for Cloud-Edge Computing Systems with Vertical and Horizontal Offloading",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2937342","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081990931&doi=10.1109%2fTNSM.2019.2937342&partnerID=40&md5=fa4568a2981073979707efa029feadbd"
"In-Band Network Telemetry in Industrial Wireless Sensor Networks",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2949509","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074539097&doi=10.1109%2fTNSM.2019.2949509&partnerID=40&md5=01cb8e5d6b0441f0bb484b087a83d977"
"On Incentive-Driven VNF Service Chaining in Inter-Datacenter Elastic Optical Networks: A Hierarchical Game-Theoretic Mechanism",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2866400","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052707007&doi=10.1109%2fTNSM.2018.2866400&partnerID=40&md5=e882643e9c0d09a34542a5ffbe083c86"
"Priority-Based Flow Control for Dynamic and Reliable Flow Management in SDN",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2880517","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056358205&doi=10.1109%2fTNSM.2018.2880517&partnerID=40&md5=6e6e585ac52c2c3c67f48059571bd6f5"
"A Routing Framework for Offloading Traffic from Cellular Networks to SDN-Based Multi-Hop Device-to-Device Networks",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2875696","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055047277&doi=10.1109%2fTNSM.2018.2875696&partnerID=40&md5=0e27e8eb099ecc547468e4f6b4e9afe2"
"Statelet-based efficient and seamless NFV state transfer",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2760107","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031784895&doi=10.1109%2fTNSM.2017.2760107&partnerID=40&md5=1bee4960acd7919469c1793d98dcd88a"
"Leveraging SDN and WebRTC for Rogue Access Point Security",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2710623","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029355000&doi=10.1109%2fTNSM.2017.2710623&partnerID=40&md5=a9cf339956319ff23783f53961366987"
"The Economics of CDNs and Their Impact on Service Fairness",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2649045","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015639009&doi=10.1109%2fTNSM.2017.2649045&partnerID=40&md5=6eda162528342e53940000731c88cf48"
"Resolution Recommendation for Event Tickets in Service Management",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2587807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006804198&doi=10.1109%2fTNSM.2016.2587807&partnerID=40&md5=0d6712f98bba8fe88175c6aa89ffe7e5"
"A Reliable Embedding Framework for Elastic Virtualized Services in the Cloud",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2581484","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991492610&doi=10.1109%2fTNSM.2016.2581484&partnerID=40&md5=94ce0bc33c0af99ddc1e2cfb8a60d13e"
"Generating Virtual Network Embedding Problems with Guaranteed Solutions",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2596802","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991442110&doi=10.1109%2fTNSM.2016.2596802&partnerID=40&md5=7de9eeedd12b62099ccb2ca52c7d7d25"
"Striking a Balance Between Traffic Engineering and Energy Efficiency in Virtual Machine Placement",2015,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2015.2413755","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933507840&doi=10.1109%2fTNSM.2015.2413755&partnerID=40&md5=11c6ff511b830ca943cbb7b7d741c4f4"
"Characterization and Prediction of Mobile-App Traffic Using Markov Modeling",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3051381","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099587597&doi=10.1109%2fTNSM.2021.3051381&partnerID=40&md5=b1364792b3d9416f220a4888e98561f1"
"A Comprehensive Survey on the E2E 5G Network Slicing Model",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3044626","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098754967&doi=10.1109%2fTNSM.2020.3044626&partnerID=40&md5=f87eca87223593a9885f5767b1e919ab"
"Joint Availability Guarantee and Resource Optimization of Virtual Network Function Placement in Data Center Networks",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2978910","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081383241&doi=10.1109%2fTNSM.2020.2978910&partnerID=40&md5=d7ad4c82c07507c75f812918ea4be67e"
"Comparison of MongoDB and Cassandra Databases for Spectrum Monitoring As-A-Service",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2942475","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082010037&doi=10.1109%2fTNSM.2019.2942475&partnerID=40&md5=56e4aec89cab388116b474ccfd39f900"
"Dynamic and Application-Aware Provisioning of Chained Virtual Security Network Functions",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2941128","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072181479&doi=10.1109%2fTNSM.2019.2941128&partnerID=40&md5=f962559366ebc0fd8e6f82286028053d"
"Cost and Availability Aware Resource Allocation and Virtual Function Placement for CDNaaS Provision",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2874524","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054505656&doi=10.1109%2fTNSM.2018.2874524&partnerID=40&md5=8596842588b38b3a4750f8ea0a449ac1"
"Flow-Aware Routing and Forwarding for SDN Scalability in Wireless Data Centers",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2865166","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051653961&doi=10.1109%2fTNSM.2018.2865166&partnerID=40&md5=7572c2c12f3c79e6676895f86c5d05bc"
"Content-centric networking management based on software defined networks: Survey",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2758681","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030749267&doi=10.1109%2fTNSM.2017.2758681&partnerID=40&md5=ce17f2604163473654e08bc3ed9d45ec"
"Application-Aware network design for hadoop mapreduce optimization using software-defined networking",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2728519","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028908638&doi=10.1109%2fTNSM.2017.2728519&partnerID=40&md5=643cca25dd2568dfa934f3b691ac05a2"
"NROAR: Near Real-Time Opportunistic Spectrum Access and Management in Cloud-Based Database-Driven Cognitive Radio Networks",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2730201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028932021&doi=10.1109%2fTNSM.2017.2730201&partnerID=40&md5=56dcef6ca5ff29ebecddf70eaaf0eda7"
"Semantically enhanced mapping algorithm for affinity-constrained service function chain requests",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2681025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020895086&doi=10.1109%2fTNSM.2017.2681025&partnerID=40&md5=c12096390748f73c929b0d053a79ba8e"
"Toward a Fully Cloudified Mobile Network Infrastructure",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2598354","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991328695&doi=10.1109%2fTNSM.2016.2598354&partnerID=40&md5=29f78bcc7f3b0a50b6dc43ac9555b24a"
"Reliable and Efficient Data Acquisition in Wireless Sensor Networks in the Presence of Transfaulty Nodes",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2516243","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963958962&doi=10.1109%2fTNSM.2016.2516243&partnerID=40&md5=e339ffbe454058ff0f253e836c33d37a"
"Efficient Handover Mechanism for Radio Access Network Slicing by Exploiting Distributed Learning",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3031079","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097762588&doi=10.1109%2fTNSM.2020.3031079&partnerID=40&md5=5e625b8473f0946508213c7f604565ad"
"Rumor Diffusion Model Based on Representation Learning and Anti-Rumor",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2994141","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085105592&doi=10.1109%2fTNSM.2020.2994141&partnerID=40&md5=f909c66c80430e225b6d31015d54758a"
"Latency and Reliability-Aware Workload Assignment in IoT Networks with Mobile Edge Clouds",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2946467","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076709182&doi=10.1109%2fTNSM.2019.2946467&partnerID=40&md5=15e310e704a7423a45fe1ac585afc220"
"Statistical Assessment of IP Multimedia Subsystem in a Softwarized Environment: A Queueing Networks Approach",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2943776","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076674794&doi=10.1109%2fTNSM.2019.2943776&partnerID=40&md5=bd39730c8ef569b50a376af6b6b0a610"
"Virtual functions placement with time constraints in fog computing: A matching theory perspective",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2918637","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067007803&doi=10.1109%2fTNSM.2019.2918637&partnerID=40&md5=d05c39f6c1bb8f7d74f06127af8d9271"
"On Placement of Hypervisors and Controllers in Virtualized Software Defined Network",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2823341","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045198386&doi=10.1109%2fTNSM.2018.2823341&partnerID=40&md5=1cc0de4b3a98be2d64dfabf2b482403f"
"AWESoME: Big Data for Automatic Web Service Management in SDN",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2785878","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039809058&doi=10.1109%2fTNSM.2017.2785878&partnerID=40&md5=1184a1446e59f39d2f96b387291aa2f8"
"NFV-based scalable guaranteed-bandwidth multicast service for software defined ISP networks",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2759167","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031775691&doi=10.1109%2fTNSM.2017.2759167&partnerID=40&md5=2ab77ca7ba86522a9009fa66793f981e"
"VirtPhy: Fully programmable NFV orchestration architecture for edge data centers",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2756062","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030665201&doi=10.1109%2fTNSM.2017.2756062&partnerID=40&md5=dd2accfef6529986dd61d3f800b642ec"
"Case Studies of SCADA Firewall Configurations and the Implications for Best Practices",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2597245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006809825&doi=10.1109%2fTNSM.2016.2597245&partnerID=40&md5=0e72463f4e7441ae281b70019866dd0d"
"Smart Experts for Network State Estimation",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2586506","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991390927&doi=10.1109%2fTNSM.2016.2586506&partnerID=40&md5=99d3c532a402f39c0207ad0359667e09"
"Flexible Traffic Splitting in OpenFlow Networks",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2580666","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991386799&doi=10.1109%2fTNSM.2016.2580666&partnerID=40&md5=7b20dca76a79db3ffd9b0f616e0175d7"
"Network-Wide Anomaly Event Detection and Diagnosis with perfSONAR",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2546943","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991327536&doi=10.1109%2fTNSM.2016.2546943&partnerID=40&md5=282e110bec393bd20dd8d4ff1cf7c827"
"Resource Contention Detection in Virtualized Environments",2015,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2015.2407273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933508330&doi=10.1109%2fTNSM.2015.2407273&partnerID=40&md5=c30fec9a76b806b6339a25f60d5c64b2"
"Reliability-Aware Service Function Chaining with Function Decomposition and Multipath Routing",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2961153","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086637787&doi=10.1109%2fTNSM.2019.2961153&partnerID=40&md5=f60f858a9e20e96f9c81077a837ac08c"
"Reliability Aware Service Placement Using a Viterbi-Based Algorithm",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2959818","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076785291&doi=10.1109%2fTNSM.2019.2959818&partnerID=40&md5=c50f904d48d589301451de4abd543e11"
"A Fast Near-Optimal Approach for Energy-Aware SFC Deployment",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2944023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076701471&doi=10.1109%2fTNSM.2019.2944023&partnerID=40&md5=0fb840ce62c2eea27bc975e377aedce1"
"ABRAHAM: Machine Learning Backed Proactive Handover Algorithm Using SDN",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2948883","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076673961&doi=10.1109%2fTNSM.2019.2948883&partnerID=40&md5=18028a13769f73a2b9fd9fec5818b118"
"RDNA: Residue-Defined Networking Architecture Enabling Ultra-Reliable Low-Latency Datacenters",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2876845","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055057283&doi=10.1109%2fTNSM.2018.2876845&partnerID=40&md5=1b77380f7ecff300aeb020661a62f6f8"
"Coordinated Service Composition and Embedding of 5G Location-Constrained Network Functions",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2876794","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055041762&doi=10.1109%2fTNSM.2018.2876794&partnerID=40&md5=95e93fca9e5a757633937690e757f474"
"Joint Mobility Management and Multicast Rate Adaptation in Software-Defined Enterprise WLANs",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2798296","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041016331&doi=10.1109%2fTNSM.2018.2798296&partnerID=40&md5=daf2a2eb24bb8b67c822210c1d829a69"
"NFV-Throttle: An overload control framework for network function virtualization",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2752173","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030246100&doi=10.1109%2fTNSM.2017.2752173&partnerID=40&md5=8001e62e8ae3003b8b32fbfcdc486498"
"PowerNetS: Coordinating Data Center Network with Servers and Cooling for Power Optimization",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2711567","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029391073&doi=10.1109%2fTNSM.2017.2711567&partnerID=40&md5=7cfd34cfde7ff01188ed2c17cfc46670"
"Efficient Algorithms for Throughput Maximization in Software-Defined Networks with Consolidated Middleboxes",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2725240","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023181999&doi=10.1109%2fTNSM.2017.2725240&partnerID=40&md5=81219863b7a7cfb66d21b103b01a2d23"
"Real-Time Multiple-Workflow Scheduling in Cloud Environments",2021,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2021.3125395","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121673975&doi=10.1109%2fTNSM.2021.3125395&partnerID=40&md5=c3f6661c18e5478a62aeb8698c3ee0d1"
"Experimental Review of Neural-Based Approaches for Network Intrusion Management",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.3024225","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091282369&doi=10.1109%2fTNSM.2020.3024225&partnerID=40&md5=fffeea74c755a90d2aa037f6b3d50c10"
"Optimal Decision Making Approach for Cyber Security Defense Using Evolutionary Game",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2995713","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085763728&doi=10.1109%2fTNSM.2020.2995713&partnerID=40&md5=3255cb25feb65d1e6303e06167cbc81d"
"Fine-Grained Cloud Resource Provisioning for Virtual Network Function",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2986223","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083456353&doi=10.1109%2fTNSM.2020.2986223&partnerID=40&md5=bb9fe1a877ffd318d188fed2d478c885"
"An Incrementally-Deployable P4-Enabled Architecture for Network-Wide Heavy-Hitter Detection",2020,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2020.2968979","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082045166&doi=10.1109%2fTNSM.2020.2968979&partnerID=40&md5=2e765db88291d71cc34ab1f0f6ccfe87"
"A MEC-Based Extended Virtual Sensing for Automotive Services",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2931878","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076711804&doi=10.1109%2fTNSM.2019.2931878&partnerID=40&md5=db55d3d81b5dff5d7b2ab385661f2c61"
"A Survey of Fault Management in Network Virtualization Environments: Challenges and Solutions",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2948420","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076685546&doi=10.1109%2fTNSM.2019.2948420&partnerID=40&md5=e76f2da458c65ac06b1525f3e67422ad"
"Macro-Cell Assisted Task Offloading in MEC-Based Heterogeneous Networks with Wireless Backhaul",2019,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2019.2939685","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071869630&doi=10.1109%2fTNSM.2019.2939685&partnerID=40&md5=4ed5277e0eb4842f627dfeadb2c47a14"
"ORCHESTRA: Enabling Inter-Technology Network Management in Heterogeneous Wireless Networks",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2866774","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052706295&doi=10.1109%2fTNSM.2018.2866774&partnerID=40&md5=f43946ca7f4106a4009369800b6000a3"
"An SDN-Based Traffic Matrix Estimation Framework",2018,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2018.2867998","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052663958&doi=10.1109%2fTNSM.2018.2867998&partnerID=40&md5=11d79b2b3d1ec10d1cc1010447e8eece"
"Service mapping and orchestration over multi-tenant cloud-enabled RAN",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2017.2767100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032747524&doi=10.1109%2fTNSM.2017.2767100&partnerID=40&md5=fe4ef2c402bf2f4a1a4374bec6a71958"
"Trust-Based Task Assignment With Multiobjective Optimization in Service-Oriented Ad Hoc Networks",2017,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2636454","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015700376&doi=10.1109%2fTNSM.2016.2636454&partnerID=40&md5=e150089f2db12c5924c8de4e335b35fb"
"Flexible, Efficient, and Scalable Software-Defined Over-the-Top Multicast for ISP Environments With DynSdm",2016,"IEEE Transactions on Network and Service Management","10.1109/TNSM.2016.2607281","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027015991&doi=10.1109%2fTNSM.2016.2607281&partnerID=40&md5=75e64fd9dea97856c73db78154e579b8"
