Title,Year,Source title,DOI,Link
"Brief announcement: Sustainable blockchains through proof of eXercise",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212781","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052437157&doi=10.1145%2f3212734.3212781&partnerID=40&md5=0b9d1c2ed053da8fecccec8ef1ef3672"
"On local distributed sampling and counting",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212757","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052431036&doi=10.1145%2f3212734.3212757&partnerID=40&md5=a2760a5e895e63aead5682a762a8f8af"
"Distributing computations in fog architectures",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3229774.3229775","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052381688&doi=10.1145%2f3229774.3229775&partnerID=40&md5=58119cc6c151505127113df4a946da43"
"On using time without clocks via zigzag causality",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087839","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027888117&doi=10.1145%2f3087801.3087839&partnerID=40&md5=a5b13e39d54c243ef6e4ecf488c05e4d"
"Brief announcement: A probabilistic performance model and tuning framework for eventually consistent distributed storage systems",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087850","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027864214&doi=10.1145%2f3087801.3087850&partnerID=40&md5=15d81cbf6160f21af084a186f7156df0"
"On the multiparty communication complexity of testing triangle-freeness",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087821","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027856137&doi=10.1145%2f3087801.3087821&partnerID=40&md5=f32e70d11cfaaed6ba43bbad6008e0ab"
"Brief announcement: Rapid asynchronous plurality consensus",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087860","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027841968&doi=10.1145%2f3087801.3087860&partnerID=40&md5=a36d2dd26a033cdd70b095243bb02b3f"
"Optimized VM memory allocation based on monitored cache hit ratio",2016,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2955193.2955200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048429824&doi=10.1145%2f2955193.2955200&partnerID=40&md5=5122c9555c938bcf51bd9d46be927ab3"
"New techniques to curtail the tail latency in stream processing systems ∗",2016,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2955193.2955206","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046652281&doi=10.1145%2f2955193.2955206&partnerID=40&md5=932ad87b6f4dbb2b027ac4907f59ab13"
"Safety-liveness exclusion in distributed computing",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767401","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957695961&doi=10.1145%2f2767386.2767401&partnerID=40&md5=679fbb226b65400eb96a46280caec289"
"Impossibility results for distributed transactional memory",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767433","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957663060&doi=10.1145%2f2767386.2767433&partnerID=40&md5=2d14af5816cdfffea6615524f1027ffe"
"Computing weak consistency in polynomial time",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767407","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957650626&doi=10.1145%2f2767386.2767407&partnerID=40&md5=ebde76abeafa8db5ba36e3f4617479a0"
"On Register Linearizability and Termination",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467925","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112366879&doi=10.1145%2f3465084.3467925&partnerID=40&md5=be6f87f49f7d24361e026e1c184c1944"
"The Randomized Local Computation Complexity of the Lovász Local Lemma",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467931","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108322305&doi=10.1145%2f3465084.3467931&partnerID=40&md5=f5e9838207003994ac050397f68be100"
"Distributed Computation and Reconfiguration in Actively Dynamic Networks",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405744","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090363485&doi=10.1145%2f3382734.3405744&partnerID=40&md5=e1ff11e9643404c32ec3e065d9b65476"
"Brief Announcement: Why Extension-Based Proofs Fail",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405743","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090344757&doi=10.1145%2f3382734.3405743&partnerID=40&md5=87c7b77cc1175053878962aec8b7839d"
"Compact Distributed Certification of Planar Graphs",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3404505","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090339501&doi=10.1145%2f3382734.3404505&partnerID=40&md5=4f2882467c9543a6db990f9d11800c63"
"Brief announcement: Logarithmic expected-time leader election in population protocol model",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331585","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071051106&doi=10.1145%2f3293611.3331585&partnerID=40&md5=b1e9d3b425010fe7fd8c162f3606e69b"
"On the parallels between paxos and raft, and how to port optimizations",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071048325&doi=10.1145%2f3293611.3331595&partnerID=40&md5=705ad377e0514282cbd8b56bcbf68c09"
"Brief announcement: Linearizable state machine replication of state-based CRDTs without logs",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331568","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071039841&doi=10.1145%2f3293611.3331568&partnerID=40&md5=fc48cd90ecb6e561a416813bf978e990"
"Improved distributed approximations for minimum-weight two-edge-connected spanning subgraph",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331617","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071035978&doi=10.1145%2f3293611.3331617&partnerID=40&md5=334494dae731393b2e36bf9ecf11ecd4"
"Brief announcement: Connectivity lower bounds in broadcast congested clique",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331569","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071035843&doi=10.1145%2f3293611.3331569&partnerID=40&md5=9ee29098c1a4d9a589e58e58b9b09579"
"Brief announcement: Bootstrapping public blockchains without a trusted setup",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331570","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071032100&doi=10.1145%2f3293611.3331570&partnerID=40&md5=ebd00b73b0bfd5f7ad22da9d3292ae9d"
"On Termination of a Flooding Process",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331586","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070992369&doi=10.1145%2f3293611.3331586&partnerID=40&md5=f4be89fce7c7087176c9d29c54e6a473"
"Plain SINR is Enough!",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331602","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070981273&doi=10.1145%2f3293611.3331602&partnerID=40&md5=7298da99b5620db1a4ff68a7423c4487"
"Implementing mediators with asynchronous cheap talk",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331623","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070970242&doi=10.1145%2f3293611.3331623&partnerID=40&md5=676824a74ff0f670ebd8eb1b4a300284"
"Brief announcement: Distributed minimum vertex coloring and maximum independent set in chordal graphs",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212787","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052488630&doi=10.1145%2f3212734.3212787&partnerID=40&md5=d86004337c8c26aaa2c21f684ca25ecf"
"Leveraging indirect signaling for topology inference and fast broadcast",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212766","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052452363&doi=10.1145%2f3212734.3212766&partnerID=40&md5=98d1d0d8de115069a8f8732e3409d0c7"
"Deterministic digital clustering of wireless Ad Hoc networks",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212752","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052444203&doi=10.1145%2f3212734.3212752&partnerID=40&md5=48d2373a0955e473d493fe741ad17788"
"A novel NFV schedule optimization approach with sensitivity to packets dropping positions",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3229774.3229778","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052394436&doi=10.1145%2f3229774.3229778&partnerID=40&md5=91f061962bcd4b628d2b90a859a29b22"
"GoEdge: A scalable and stateless local breakout method",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3229774.3229776","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052392527&doi=10.1145%2f3229774.3229776&partnerID=40&md5=e8c348e50340a30e4dee60dda333dfbb"
"Life beyond set agreement",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087822","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027887797&doi=10.1145%2f3087801.3087822&partnerID=40&md5=fc18a3921468ee3731fc5c8fc73867c1"
"Brief announcement: Certified multiplicative weights update: Verified learning without regret",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087852","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027884887&doi=10.1145%2f3087801.3087852&partnerID=40&md5=fe39adb4f3278f2bcb80368e11f7613b"
"Self-organized segregation on the grid",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087826","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027881734&doi=10.1145%2f3087801.3087826&partnerID=40&md5=ff9668f2f4c7a4a7aadc06a74ecd43d8"
"Gossip in a smartphone peer-to-peer network",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087813","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027863957&doi=10.1145%2f3087801.3087813&partnerID=40&md5=7c49975a531a277d3abb335d536d3700"
"Brief announcement: Fast shared counting using O(n) compare-and-swap registers",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087841","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027832426&doi=10.1145%2f3087801.3087841&partnerID=40&md5=faf5e5314a5adf6aa43e91d1643274c9"
"Adaptive resilient routing via preorders in SDN",2016,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2955193.2955204","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054188228&doi=10.1145%2f2955193.2955204&partnerID=40&md5=815bc37f79e29edc35bd97b66b9328b1"
"Efficient Deterministic Leader Election for Programmable Matter",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467900","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112388512&doi=10.1145%2f3465084.3467900&partnerID=40&md5=4c61cd01437b495769ca7fc176f4d55e"
"Time-Optimal Construction of Overlay Networks",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467932","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112387413&doi=10.1145%2f3465084.3467932&partnerID=40&md5=72c77b9ad5c2e88c994023f959d7961f"
"Hedging against Sore Loser Attacks in Cross-Chain Transactions",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467904","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112383756&doi=10.1145%2f3465084.3467904&partnerID=40&md5=82ab66b001007d167f2f30ff682657ac"
"Improved Distributed Lower Bounds for MIS and Bounded (Out-)Degree Dominating Sets in Trees",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467901","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112368604&doi=10.1145%2f3465084.3467901&partnerID=40&md5=a5f66df4a33a573f1d98c11ea23bd4eb"
"Breaking the O(√n)-bit barrier: Byzantine agreement with polylog bits per party",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467897","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112365675&doi=10.1145%2f3465084.3467897&partnerID=40&md5=7a146673262a0a17d62b699a9787a7fe"
"Reaching Consensus for Asynchronous Distributed Key Generation",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467914","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112361631&doi=10.1145%2f3465084.3467914&partnerID=40&md5=3def28827d3627a1c7a918b8f81c1fc0"
"Good-case Latency of Byzantine Broadcast: A Complete Categorization",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467899","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110380413&doi=10.1145%2f3465084.3467899&partnerID=40&md5=c1d734708232422bfa36bb8e145c409a"
"All You Need is DAG",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467905","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108281522&doi=10.1145%2f3465084.3467905&partnerID=40&md5=4070e3d8bae651dd90a87396653bd044"
"Separating Bounded and Unbounded Asynchrony for Autonomous Robots: Point Convergence with Limited Visibility",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467910","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108251888&doi=10.1145%2f3465084.3467910&partnerID=40&md5=49fe0d1c352392988f0cb07ace77dd38"
"Generalizing the Sharp Threshold Phenomenon for the Distributed Complexity of the Lovász Local Lemma",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405730","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090363078&doi=10.1145%2f3382734.3405730&partnerID=40&md5=b88d884c5bfeb97282ffc6898b48e92b"
"Lower Bounds for Distributed Sketching of Maximal Matchings and Maximal Independent Sets",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405732","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090362767&doi=10.1145%2f3382734.3405732&partnerID=40&md5=ca91125ac09dd597ef82c259773fe7ce"
"Distance-2 Coloring in the CONGEST Model",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405706","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090362260&doi=10.1145%2f3382734.3405706&partnerID=40&md5=d988190c7eeb530c84c1d5873ec4ac31"
"On the Subject of Non-Equivocation: Defining Non-Equivocation in Synchronous Agreement Systems",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405731","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090359320&doi=10.1145%2f3382734.3405731&partnerID=40&md5=a6c03b8c9fd2f2b6242245d3b00d4b56"
"Brief Announcement: Deterministic Lower Bound for Dynamic Balanced Graph Partitioning",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405696","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090359134&doi=10.1145%2f3382734.3405696&partnerID=40&md5=718e1c3921b58a15e62b9d5c24537621"
"DConstructor: Efficient and Robust Network Construction with Polylogarithmic Overhead",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405716","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090355391&doi=10.1145%2f3382734.3405716&partnerID=40&md5=c19361d499d63352327002cc96b553ca"
"Perigee: Efficient Peer-to-Peer Network Design for Blockchains",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090345877&doi=10.1145%2f3382734.3405704&partnerID=40&md5=28b22dbd42dc99f2ad8cb4a411be6c7a"
"Brief Announcement: Noisy Beeping Networks",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405705","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090343648&doi=10.1145%2f3382734.3405705&partnerID=40&md5=0cc00dc085689ebf93512832e73386a4"
"Multiple Source Replacement Path Problem",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405714","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090328210&doi=10.1145%2f3382734.3405714&partnerID=40&md5=3dc01d04840f04b4adc4d790a9e095ee"
"Tight Analysis of Asynchronous Rumor Spreading in Dynamic Networks",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405720","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090321907&doi=10.1145%2f3382734.3405720&partnerID=40&md5=1cf08e545471af590919291b65346c53"
"Brief Announcement: Round eliminator: A tool for automatic speedup simulation",2020,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3382734.3405694","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090321831&doi=10.1145%2f3382734.3405694&partnerID=40&md5=e913fd1c3281fe9dcf42c1a44f6c53f3"
"Partially replicated causally consistent shared memory: Lower bounds and an algorithm",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331600","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071028574&doi=10.1145%2f3293611.3331600&partnerID=40&md5=fbd1267d052908416aa4f560894b4e76"
"Brief announcement: Fast concurrent data sketches",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331567","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071015612&doi=10.1145%2f3293611.3331567&partnerID=40&md5=f1ced7d5974f871c174d07cac7d5fe4e"
"Can distributed uniformity testing be local?",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331613","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070981542&doi=10.1145%2f3293611.3331613&partnerID=40&md5=2e8444aa49b213d4f1edcd0582d40843"
"With great speed come small buffers: Space-bandwidth tradeoffs for routing",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331614","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070978337&doi=10.1145%2f3293611.3331614&partnerID=40&md5=32105e91c03e89d5b0c0addd925453a9"
"Reconfigurable atomic transaction commit",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331590","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070967725&doi=10.1145%2f3293611.3331590&partnerID=40&md5=cf817576da96f104c94833f151491097"
"Brief announcement: Does preprocessing help under congestion?",2019,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3293611.3331581","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070953517&doi=10.1145%2f3293611.3331581&partnerID=40&md5=ec4f74fe7ed5d248c1854211f2bda8be"
"Brief announcement: Broadcast in radio networks time vs. energy tradeoffs",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212786","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052484924&doi=10.1145%2f3212734.3212786&partnerID=40&md5=0bf8bf196ac4724f72532e25ba18c48d"
"Brief announcement: Space-optimal naming in population protocols",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212791","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052481777&doi=10.1145%2f3212734.3212791&partnerID=40&md5=e381f249048b720a26ce294eff4c82d3"
"A brief tutorial on distributed and concurrent machine learning",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212798","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052472085&doi=10.1145%2f3212734.3212798&partnerID=40&md5=2011c1b41697b2c5edfc2e8625c69d61"
"Brief announcement: Beeping a time-optimal leader election",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212779","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052447948&doi=10.1145%2f3212734.3212779&partnerID=40&md5=7ad09a162e68f0441c98fd9e0f87e1d4"
"Revisionist simulations: A new approach to proving space lower bounds",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052445605&doi=10.1145%2f3212734.3212749&partnerID=40&md5=b356088a2bef1b3d341a921e2f002ab3"
"Property testing of planarity in the CONGEST model",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212748","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052445508&doi=10.1145%2f3212734.3212748&partnerID=40&md5=72c85f6568b8222d87caca53476b42d4"
"Separating lock-freedom from wait-freedom",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212739","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052442803&doi=10.1145%2f3212734.3212739&partnerID=40&md5=24f8fd72c9ff1b63198bcab3fb0939d9"
"On the classification of deterministic objects via set agreement power",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3212734.3212775","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052441334&doi=10.1145%2f3212734.3212775&partnerID=40&md5=56a9ddc5de9f8f0f8b1f90659508756a"
"Turn of the carousel - what does edge computing change for distributed applications?",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3231104.3231114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052384724&doi=10.1145%2f3231104.3231114&partnerID=40&md5=24c4a3f4fa3de439274c58f138e358ae"
"Logical clocks are not fair: What is fair? A case study of high-level language and optimization",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3231104.3231109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052367028&doi=10.1145%2f3231104.3231109&partnerID=40&md5=cf721d353e944170a50bc76a7820b29f"
"Language semantics driven design and formal analysis for distributed cyber-physical systems",2018,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3231104.3231958","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052365910&doi=10.1145%2f3231104.3231958&partnerID=40&md5=0c2327dbbe9e45e4a52bc0d231789b45"
"Space complexity of fault-tolerant register emulations",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087824","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027879683&doi=10.1145%2f3087801.3087824&partnerID=40&md5=4cb26b37e0c7a92f8b0433c2ea206f7e"
"Brief announcement: Efficient self-stabilizing 1-maximal matching algorithm for arbitrary networks",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087840","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027874170&doi=10.1145%2f3087801.3087840&partnerID=40&md5=410d464214864cc825781a57ff578895"
"Communication primitives in cognitive radio networks",2017,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3087801.3087805","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027838976&doi=10.1145%2f3087801.3087805&partnerID=40&md5=ac91ea72fc7474ddae929f3a48b26a23"
"Software-defined consistency group abstractions for virtual machines",2016,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2955193.2955198","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054823650&doi=10.1145%2f2955193.2955198&partnerID=40&md5=c3c4375b599e916c68937ac692c73545"
"How to elect a leader faster than a tournament",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767420","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957709115&doi=10.1145%2f2767386.2767420&partnerID=40&md5=23f0f9aa880dc8ccc0b256c2340fb0b7"
"Brief announcement: Routing the internet with very few entries",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767449","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957702859&doi=10.1145%2f2767386.2767449&partnerID=40&md5=17597be1cd74de310121635eb2160a14"
"Brief announcement: Average complexity for the LOCAL model",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767446","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957697940&doi=10.1145%2f2767386.2767446&partnerID=40&md5=ebb4ba90fcc8e6274174b106f4d20faf"
"Trading fences with RMRs and separating memory models",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767427","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957689910&doi=10.1145%2f2767386.2767427&partnerID=40&md5=8cdb3eff9f6271cd9b26c39e530d3851"
"Distributed resource discovery in sub-logarithmic time",2015,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/2767386.2767435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84950249984&doi=10.1145%2f2767386.2767435&partnerID=40&md5=53034a1d09ab35ef3e5de2726ae04490"
"Low-Congestion Shortcuts for Graphs Excluding Dense Minors",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467935","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112394873&doi=10.1145%2f3465084.3467935&partnerID=40&md5=548f0bd238f4d7fcb0890455d92dfa40"
"Constant-Round Spanners and Shortest Paths in Congested Clique and MPC",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467928","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112389386&doi=10.1145%2f3465084.3467928&partnerID=40&md5=ce61ea62645cd952a1a0f3a6e9d3accc"
"Low-Congestion Shortcuts in Constant Diameter Graphs",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112385954&doi=10.1145%2f3465084.3467927&partnerID=40&md5=57bec70152a84682fa0dbec0a407aa52"
"Improved deterministic (Δ + 1)-coloring in low-space MPC",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467937","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112380928&doi=10.1145%2f3465084.3467937&partnerID=40&md5=e873fbaeeb1ed404e75b575ed317c86c"
"Lower Bounds on the State Complexity of Population Protocols",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467912","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112378441&doi=10.1145%2f3465084.3467912&partnerID=40&md5=e82737471ae44c8e37e78aa5d1aa7c64"
"Contention Resolution with Predictions",2021,"Proceedings of the Annual ACM Symposium on Principles of Distributed Computing","10.1145/3465084.3467911","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112374464&doi=10.1145%2f3465084.3467911&partnerID=40&md5=fe18e66bd244f0b66eaf14e6663ac6be"
