Title,Year,Source title,DOI,Link
"Spark SQL: Relational data processing in spark",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2742797","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953884359&doi=10.1145%2f2723372.2742797&partnerID=40&md5=9910f9e8cccf60a2e5ec854fffab58ab"
"Influence maximization in near-linear time: A martingale approach",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2723734","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957584524&doi=10.1145%2f2723372.2723734&partnerID=40&md5=3c4bc31ffff541e47219648f47863662"
"BLOCKBENCH: A framework for analyzing private blockchains",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3064033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021235588&doi=10.1145%2f3035918.3064033&partnerID=40&md5=b719863d9ec6a54b35a05dec759f441b"
"Twitter heron: Stream processing at scale",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2723374","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957571983&doi=10.1145%2f2723372.2723374&partnerID=40&md5=563036b12ccfa6452fe328b5d9a27c74"
"K-shape: Efficient and accurate clustering of time series",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2737793","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957603873&doi=10.1145%2f2723372.2737793&partnerID=40&md5=2df2e3306e097fb43fc6a30a30374d79"
"The case for learned index structures",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196909","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048807962&doi=10.1145%2f3183713.3196909&partnerID=40&md5=f4a342e9aff542c6ba5d89e37b7b0285"
"Stop-and-Stare: Optimal sampling algorithms for viral marketing in billion-scale networks",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979696657&doi=10.1145%2f2882903.2915207&partnerID=40&md5=9f32af460926f69c94ea8b02f0e6979c"
"Automatic database management system tuning through large-scale machine learning",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3064029","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021223374&doi=10.1145%2f3035918.3064029&partnerID=40&md5=5e3b835b2b04169b6540e43d316b0ab7"
"Deep learning for entity matching: A design space exploration",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196926","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048822129&doi=10.1145%2f3183713.3196926&partnerID=40&md5=8c42cfe00e88a7f0c3596e5d8b438868"
"FPTree: A hybrid SCM-DRAM persistent and concurrent B-Tree for Storage Class Memory",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979650436&doi=10.1145%2f2882903.2915251&partnerID=40&md5=7a8e3670bdea1b19dd42e48b04d87ab8"
"Simba: Efficient in-memory spatial analytics",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915237","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979663010&doi=10.1145%2f2882903.2915237&partnerID=40&md5=8635aa7bcb140bcbff170f3708c464c1"
"Let's talk about storage & recovery methods for non-volatile memory database systems",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2749441","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957535903&doi=10.1145%2f2723372.2749441&partnerID=40&md5=33242a4397c7d00ae350c0f744fafe84"
"Overview of data exploration techniques",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2731084","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961340292&doi=10.1145%2f2723372.2731084&partnerID=40&md5=6f02cdc787c447333a99fdc121019c9e"
"Katara: A data cleaning system powered by knowledge bases and crowdsourcing",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2749431","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957586399&doi=10.1145%2f2723372.2749431&partnerID=40&md5=ae283d4b357c8502e4506f874f410c43"
"Cypher: An evolving query language for property graphs",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3190657","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048416577&doi=10.1145%2f3183713.3190657&partnerID=40&md5=8d4d12aa63c6668435187fba47561032"
"The LDBC social network benchmark: Interactive workload",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2742786","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951913929&doi=10.1145%2f2723372.2742786&partnerID=40&md5=b0a86f2bb89610c0bacdefc4a42ae970"
"Data cleaning: Overview and emerging challenges",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2912574","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979680787&doi=10.1145%2f2882903.2912574&partnerID=40&md5=f751ea4b0fa2fe5b69a2bee0bc97080d"
"QASCA: A Quality-Aware task assignment system for crowdsourcing applications",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2749430","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957566214&doi=10.1145%2f2723372.2749430&partnerID=40&md5=68b1dc7ad9b4e2c48d2971e856000c83"
"DBSCAN revisited: Mis-claim, un-fixability, and approximation.",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2737792","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957575155&doi=10.1145%2f2723372.2737792&partnerID=40&md5=18b1e042dc2a5f2eb6b159791c41a07f"
"ICrowd: An adaptive crowdsourcing framework",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2750550","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957558382&doi=10.1145%2f2723372.2750550&partnerID=40&md5=d9b8d07cd37147e679ff8ce4e0d09c04"
"Design and implementation of the LogicBlox system",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2742796","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944249002&doi=10.1145%2f2723372.2742796&partnerID=40&md5=c0a973369e1571c9eb82bef01e07c19c"
"Apache tez: A unifying framework for modeling and building data processing applications",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2742790","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952798078&doi=10.1145%2f2723372.2742790&partnerID=40&md5=3b6b1c1db8a43ea7e8008c039a76fea0"
"Mining quality phrases from massive text corpora",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2751523","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952656631&doi=10.1145%2f2723372.2751523&partnerID=40&md5=61ce191769176da25e2bf2575a127a90"
"Rethinking SIMD vectorization for in-memory databases",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2747645","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957588621&doi=10.1145%2f2723372.2747645&partnerID=40&md5=5269c9d0286bd5f8ca560e8f6177dca3"
"Efficient subgraph matching by postponing Cartesian products",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915236","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979715993&doi=10.1145%2f2882903.2915236&partnerID=40&md5=d1ea11bdecfdc1e448e0e8855a4796c7"
"Constance: An intelligent data lake system",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2899389","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979680970&doi=10.1145%2f2882903.2899389&partnerID=40&md5=c30c47a25f2e13d93b7118af565efb57"
"Towards scaling blockchain systems via sharding",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3319889","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069487020&doi=10.1145%2f3299869.3319889&partnerID=40&md5=1aa9bf4149dc3ea686074ddab15c5511"
"Heterogeneity-aware distributed parameter servers",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3035933","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021227654&doi=10.1145%2f3035918.3035933&partnerID=40&md5=5395cb72c6439be800d96c1ba8449e7d"
"Goods: Organizing Google's datasets",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2903730","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979655880&doi=10.1145%2f2882903.2903730&partnerID=40&md5=45a5a9c1fccaa50f5ab343aa052f5cbd"
"Fast serializable multi-version concurrency control for main-memory database systems",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2749436","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939822454&doi=10.1145%2f2723372.2749436&partnerID=40&md5=1b507b3df070d38acab694aa041dc825"
"Monkey: Optimal navigable key-value store",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3064054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021235360&doi=10.1145%2f3035918.3064054&partnerID=40&md5=71db0f3b335a8bce4a79b33e795c1009"
"Bayesian differential privacy on correlated data",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2747643","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957591290&doi=10.1145%2f2723372.2747643&partnerID=40&md5=2d8875b854420bf6ddda8e40cf98624b"
"Structured streaming: A declarative api for real-time applications in apache spark",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3190664","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048784424&doi=10.1145%2f3183713.3190664&partnerID=40&md5=0c2a1ff57e28c59ccfa35de6f16b44ad"
"PrivTree: A differentially private algorithm for hierarchical decompositions",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882928","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979695281&doi=10.1145%2f2882903.2882928&partnerID=40&md5=03514bef3e8cbcc644c302433a799c31"
"Foedus: Oltp engine for a thousand cores and NVRAM",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2746480","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940659840&doi=10.1145%2f2723372.2746480&partnerID=40&md5=2d9cedc055a39b834326cfd21f2fd0c2"
"Big data analytics with datalog queries on Spark",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915229","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979688320&doi=10.1145%2f2882903.2915229&partnerID=40&md5=3cb8594aef216456d921fd68afd4c624"
"From theory to practice: Efficient join query evaluation in a parallel database system",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2750545","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953931256&doi=10.1145%2f2723372.2750545&partnerID=40&md5=592e94051ae0bfe5ccf23af94c19132d"
"An end-to-end automatic cloud database tuning system using deep reinforcement learning",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3300085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069534807&doi=10.1145%2f3299869.3300085&partnerID=40&md5=504b6014e5e58f8b5cc6dc9601c068ce"
"Amazon aurora: Design considerations for high throughput cloud-native relational databases",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3056101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021218879&doi=10.1145%2f3035918.3056101&partnerID=40&md5=5ffa52299852cfa59e6638b8a57c850f"
"Dynamic prefetching of data tiles for interactive visualization",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882919","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979695224&doi=10.1145%2f2882903.2882919&partnerID=40&md5=3a0253a8c00e85a16e00bf79eac77a3c"
"Utility-aware social event-participant planning",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2749446","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957553695&doi=10.1145%2f2723372.2749446&partnerID=40&md5=af3ac43033f8f8c28fb790d5835fa02a"
"Efficient route planning on public transportation networks: A Labelling approach",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2749456","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957553220&doi=10.1145%2f2723372.2749456&partnerID=40&md5=8484c8bb31c170ec3ebc4bedd5ded71b"
"Publishing graph degree distribution with node differential privacy",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2926745","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979703440&doi=10.1145%2f2882903.2926745&partnerID=40&md5=4ce7020070824c2afc41c895af24c734"
"A general-purpose counting filter: Making every bit count",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3035963","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021234762&doi=10.1145%2f3035918.3035963&partnerID=40&md5=b897906921839984ea8b51faba318527"
"Data management challenges in production machine learning",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3054782","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021190615&doi=10.1145%2f3035918.3054782&partnerID=40&md5=3eb7a5510fe00e4008182bce3005cbed"
"Query-based workload forecasting for self-driving database management systems",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196908","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048790973&doi=10.1145%2f3183713.3196908&partnerID=40&md5=1b6b565f4d7897f6bff258687d0c3ea3"
"Realtime data processing at Facebook",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2904441","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979681489&doi=10.1145%2f2882903.2904441&partnerID=40&md5=81875f68e3c38335bf58ea424d952610"
"Quickr: Lazily approximating complex adhoc queries in BigData clusters",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882940","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979710741&doi=10.1145%2f2882903.2882940&partnerID=40&md5=76a98a3644edda6216b3b1ddf48ce4dc"
"Learning linear regression models over factorized joins",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882939","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979701693&doi=10.1145%2f2882903.2882939&partnerID=40&md5=be496454862ee0ef5dff4d4d05ce4d92"
"Telco churn prediction with big data",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2742794","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953860811&doi=10.1145%2f2723372.2742794&partnerID=40&md5=8aea9cfd5a4c905397a60890956c15b8"
"Debunking the myths of influence maximization: An in-depth benchmarking study",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3035924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021234575&doi=10.1145%2f3035918.3035924&partnerID=40&md5=332f58d5c9b4bb1c48beac2c971af4bb"
"Practical private range search revisited",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882911","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979666710&doi=10.1145%2f2882903.2882911&partnerID=40&md5=fbfc9d8dbac579e24c6dbe524a36d38b"
"The snowflake elastic data warehouse",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2903741","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979703301&doi=10.1145%2f2882903.2903741&partnerID=40&md5=380516817258259af7676bd8fd661015"
"A hybrid approach to functional dependency discovery",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979680938&doi=10.1145%2f2882903.2915203&partnerID=40&md5=cb72abcd54b5049e29b8716cf7e6f887"
"Data Blocks: Hybrid OLTP and OLAP on compressed storage using both vectorization and compilation",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882925","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979680799&doi=10.1145%2f2882903.2882925&partnerID=40&md5=94023d34f5ae3125b82d4f9f0613d3c3"
"Augmented sketch: Faster and more accurate stream processing",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882948","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979673495&doi=10.1145%2f2882903.2882948&partnerID=40&md5=a0c45697e0fe8c2b1b4f0dd9aa0e950c"
"Dostoevsky: Better space-time trade-offs for LSM-tree based key-value stores via adaptive removal of superfluous merging",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196927","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048787340&doi=10.1145%2f3183713.3196927&partnerID=40&md5=53c52674785b2eb81c8caaea0b4e0b49"
"Tencentrec: Real-time stream recommendation in practice",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2742785","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957028575&doi=10.1145%2f2723372.2742785&partnerID=40&md5=d01c9899af1d80330deb576bd80dc3ba"
"BigDansing: A system for big data cleansing",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2747646","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949872769&doi=10.1145%2f2723372.2747646&partnerID=40&md5=ef0ba0837998563d75e772c4e31b5984"
"Wander join: Online aggregation via random walks",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915235","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979696639&doi=10.1145%2f2882903.2915235&partnerID=40&md5=7ef03c6f5f9c5c2055b3d2f696969fb0"
"Speedup graph processing by graph ordering",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915220","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979693143&doi=10.1145%2f2882903.2915220&partnerID=40&md5=26e6ad84df4c5323c41f8e08b7d1ee85"
"Principled evaluation of differentially private algorithms using DPBENCH",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882931","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979691947&doi=10.1145%2f2882903.2882931&partnerID=40&md5=f19e70700cb5f7b4a19cba5c4097b332"
"Cicada: Dependably fast multi-core in-memory transactions",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3064015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021254180&doi=10.1145%2f3035918.3064015&partnerID=40&md5=ee5900d3dffa5b085938de1d09bc1d2f"
"Learning generalized linear models over normalized data",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2723713","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957595566&doi=10.1145%2f2723372.2723713&partnerID=40&md5=226af7ef9afe7f77bf584f836e2f6b8b"
"Approximate Query Processing: No silver bullet",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3056097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021229392&doi=10.1145%2f3035918.3056097&partnerID=40&md5=eb2d16e73045d54877aeadeafa80fed6"
"TicToc: Time traveling optimistic concurrency control",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882935","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979708932&doi=10.1145%2f2882903.2882935&partnerID=40&md5=a5cfcb1fe30a1d6dddeaf43d3b8b1185"
"SABER: Window-based hybrid stream processing for heterogeneous architectures",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882906","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979695917&doi=10.1145%2f2882903.2882906&partnerID=40&md5=d4c162a762d726d26842a384fb0882c1"
"Efficient algorithms for answering the m-closest keywords query",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2723723","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957559967&doi=10.1145%2f2723372.2723723&partnerID=40&md5=66549b7a65c969461fc533ed2d8b1190"
"Azure Data Lake Store: A hyperscale distributed file service for big data analytics",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3056100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021237374&doi=10.1145%2f3035918.3056100&partnerID=40&md5=9df6a017b21c00cae9240551c97eb43f"
"Holistic influence maximization: Combining scalability and efficiency with opinion-aware models",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882929","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979660337&doi=10.1145%2f2882903.2882929&partnerID=40&md5=01a7d3ba42056856f9414b28871c0a3c"
"ERMIA: Fast memory-optimized database system for heterogeneous workloads",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882905","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979656185&doi=10.1145%2f2882903.2882905&partnerID=40&md5=8a0da72e5192bf8773ef21deeeb01ed1"
"Rethinking data-intensive science using scalable analytics systems",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2742787","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957568769&doi=10.1145%2f2723372.2742787&partnerID=40&md5=234dafb586784a2eacbd78e1b36b44be"
"G-CORE a core for future graph query languages",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3190654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048456889&doi=10.1145%2f3183713.3190654&partnerID=40&md5=1ed85991028ed1d0d9b2d6dc954dfa60"
"Data management in machine learning: Challenges, techniques, and systems",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3054775","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021208669&doi=10.1145%2f3035918.3054775&partnerID=40&md5=e5cea033198b437110a72d45b824d827"
"Crowdsourced data management: Overview and challenges",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3054776","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021236477&doi=10.1145%2f3035918.3054776&partnerID=40&md5=52999c829e3df88a7ebb4bffe0514285"
"Bridging the archipelago between row-stores and column-stores for hybrid workloads",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915231","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979711165&doi=10.1145%2f2882903.2915231&partnerID=40&md5=88c8cbdccfda5df724f09766211aeee5"
"Truss decomposition of probabilistic graphs: Semantics and algorithms",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882913","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979705691&doi=10.1145%2f2882903.2882913&partnerID=40&md5=a637dfcb2688ad124f4b23861e81e72d"
"Reducing the storage overhead of main-memory OLTP databases with hybrid indexes",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915222","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979649956&doi=10.1145%2f2882903.2915222&partnerID=40&md5=bde7b1fb1181d3b0821913b6b3dae838"
"SQLgraph: An efficient relational-based property graph store",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2723732","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957564660&doi=10.1145%2f2723372.2723732&partnerID=40&md5=ba245be694f27e667c2d4973a4719dfa"
"SuRF: Practical range query filtering with fast succinct tries",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196931","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048801333&doi=10.1145%2f3183713.3196931&partnerID=40&md5=c8d5d52637b0e768acfef3c0ed6e7479"
"Privacy at scale: Local differential privacy in practice",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3197390","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048775518&doi=10.1145%2f3183713.3197390&partnerID=40&md5=d08b43681782edddc5b9a5788e12201a"
"VChain: Enabling verifiable boolean range queries over blockchain databases",2019,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3299869.3300083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067997555&doi=10.1145%2f3299869.3300083&partnerID=40&md5=9f03a72da959408db7368b255485ee18"
"Sample + Seek: Approximating aggregates with distribution precision guarantee",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2915249","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979711025&doi=10.1145%2f2882903.2915249&partnerID=40&md5=0e6c7643da29c1a9a875eed8cecca745"
"An experimental comparison of thirteen relational equi-joins in main memory",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2882917","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979656419&doi=10.1145%2f2882903.2882917&partnerID=40&md5=05e9738a7686291f323c6a680a97096c"
"Location-aware pub/sub system: When continuous moving queries meet dynamic event streams",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2746481","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949953929&doi=10.1145%2f2723372.2746481&partnerID=40&md5=1a7cc33e0439c0a3d77806e7eb21d034"
"Data X-ray: A diagnostic tool for data errors",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2750549","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949741108&doi=10.1145%2f2723372.2750549&partnerID=40&md5=fc443786b91e7d119d454417a90e8f33"
"Faster: A concurrent key-value store with in-place updates",2018,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3183713.3196898","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048829245&doi=10.1145%2f3183713.3196898&partnerID=40&md5=bc5663a165a7fa122bfadf248613130d"
"Pufferfish privacy mechanisms for correlated data",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3064025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021210375&doi=10.1145%2f3035918.3064025&partnerID=40&md5=9a827ffe92e130c57274848075794a30"
"ReproZip: Computational reproducibility with ease",2016,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2882903.2899401","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979683953&doi=10.1145%2f2882903.2899401&partnerID=40&md5=b08b3d116503214c16ddaef3280500d7"
"SCREEN: Stream data cleaning under speed constraints",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2723730","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957558643&doi=10.1145%2f2723372.2723730&partnerID=40&md5=1bb04a4acb116e1bdfc33792eb255521"
"Private release of graph statistics using ladder functions",2015,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/2723372.2737785","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956480162&doi=10.1145%2f2723372.2737785&partnerID=40&md5=d0edfdaa02b682e0bc0d34d5f74d29b1"
"Falcon: Scaling up hands-off crowdsourced entity matching to build cloud services",2017,"Proceedings of the ACM SIGMOD International Conference on Management of Data","10.1145/3035918.3035960","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021248239&doi=10.1145%2f3035918.3035960&partnerID=40&md5=e85ba87acc4318f3ec45eaacfa8a62f9"
