Title,Year,Source title,DOI,Link
"Presentation attack detection methods for face recognition systems: A comprehensive survey",2017,"ACM Computing Surveys","10.1145/3038924","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017163319&doi=10.1145%2f3038924&partnerID=40&md5=65f9075a88c74cd973fc3ea10972e815"
"Deep learning advances in computer vision with 3D data: A survey",2017,"ACM Computing Surveys","10.1145/3042064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017427136&doi=10.1145%2f3042064&partnerID=40&md5=55bbd9fb3fa1f592c25ec1f0b86859ac"
"A Survey on Trust Modeling",2015,"ACM Computing Surveys","10.1145/2815595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945919302&doi=10.1145%2f2815595&partnerID=40&md5=c37a0ff52f87442a63b8c520fff429a2"
"Thinking like a vertex: A survey of vertex-centric frameworks for large-scale distributed graph processing",2015,"ACM Computing Surveys","10.1145/2818185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945535919&doi=10.1145%2f2818185&partnerID=40&md5=808af2d0b7b18d6a1968fba02559d351"
"Quality control in crowdsourcing: A survey of quality attributes, assessment techniques, and assurance actions",2018,"ACM Computing Surveys","10.1145/3148148","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040668008&doi=10.1145%2f3148148&partnerID=40&md5=a8dc877f13bd7710ed191721ae9a244a"
"Demystifying parallel and distributed deep learning: An in-depth concurrency analysis",2019,"ACM Computing Surveys","10.1145/3320060","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072016128&doi=10.1145%2f3320060&partnerID=40&md5=c03c5f2e3094f88fb86fff432df68385"
"Spatio-temporal data mining: A survey of problems and methods",2018,"ACM Computing Surveys","10.1145/3161602","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053231159&doi=10.1145%2f3161602&partnerID=40&md5=ecf7b0905f4e3b4b148b611ed4c25e4e"
"A survey of physics-based attack detection in cyber-physical systems",2018,"ACM Computing Surveys","10.1145/3203245","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053229533&doi=10.1145%2f3203245&partnerID=40&md5=8f20f4ae8b446cd53d5751dc1141ff72"
"A Survey of Fake News: Fundamental Theories, Detection Methods, and Opportunities",2020,"ACM Computing Surveys","10.1145/3395046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094319226&doi=10.1145%2f3395046&partnerID=40&md5=f7eba6e0a0e6094fb55e1f34462189e1"
"A survey of presence and related concepts",2017,"ACM Computing Surveys","10.1145/3134301","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051109237&doi=10.1145%2f3134301&partnerID=40&md5=31f75c47aef293e11d1ac84d83ecc9e4"
"Data science: A comprehensive overview",2017,"ACM Computing Surveys","10.1145/3076253","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023200672&doi=10.1145%2f3076253&partnerID=40&md5=82775ed116858ee5f47e603ec7ac695b"
"A survey of signed network mining in social media",2016,"ACM Computing Surveys","10.1145/2956185","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988864801&doi=10.1145%2f2956185&partnerID=40&md5=7db03cd730f1f9a01eeabfd227190a02"
"Understanding graph-based trust evaluation in online social networks: Methodologies and challenges",2016,"ACM Computing Surveys","10.1145/2906151","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973896642&doi=10.1145%2f2906151&partnerID=40&md5=8b09837aca7a4f03e54aa223a6754ccf"
"Technical privacy metrics: A systematic survey",2018,"ACM Computing Surveys","10.1145/3168389","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049164965&doi=10.1145%2f3168389&partnerID=40&md5=1bde1ffbea15f0d2bd2cad2c45373217"
"Indoor positioning using visible LED lights: A survey",2015,"ACM Computing Surveys","10.1145/2835376","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954202572&doi=10.1145%2f2835376&partnerID=40&md5=9af9f991d7dee9196bd82ee67244da27"
"Automatic software repair: A bibliography",2018,"ACM Computing Surveys","10.1145/3105906","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042496901&doi=10.1145%2f3105906&partnerID=40&md5=f6f626f4680e93ec7c8a84c467982798"
"Co-simulation: A survey",2018,"ACM Computing Surveys","10.1145/3179993","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051436184&doi=10.1145%2f3179993&partnerID=40&md5=df7f2f5969d79491cf9fb04aed3337ae"
"Computational health informatics in the big data age: A survey",2016,"ACM Computing Surveys","10.1145/2932707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975077478&doi=10.1145%2f2932707&partnerID=40&md5=2900f819c894d61c7a941ef5a2484e00"
"Privacy in the genomic era",2015,"ACM Computing Surveys","10.1145/2767007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938389512&doi=10.1145%2f2767007&partnerID=40&md5=cb464843dc513e61ba073d1b10585880"
